2024-10-17 01:17:40 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2024-10-17 01:17:40 status installed libcrypt-dev:amd64 1:4.4.33-2
2024-10-17 01:17:40 configure libasan8:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked libasan8:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured libasan8:amd64 12.2.0-14
2024-10-17 01:17:40 status installed libasan8:amd64 12.2.0-14
2024-10-17 01:17:40 configure libssh2-1:amd64 1.10.0-3+b1 <none>
2024-10-17 01:17:40 status unpacked libssh2-1:amd64 1.10.0-3+b1
2024-10-17 01:17:40 status half-configured libssh2-1:amd64 1.10.0-3+b1
2024-10-17 01:17:40 status installed libssh2-1:amd64 1.10.0-3+b1
2024-10-17 01:17:40 configure libkrb5-3:amd64 1.20.1-2+deb12u2 <none>
2024-10-17 01:17:40 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:40 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:40 status installed libkrb5-3:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:40 configure re2c:amd64 3.0-2 <none>
2024-10-17 01:17:40 status unpacked re2c:amd64 3.0-2
2024-10-17 01:17:40 status half-configured re2c:amd64 3.0-2
2024-10-17 01:17:40 status installed re2c:amd64 3.0-2
2024-10-17 01:17:40 configure libtsan2:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked libtsan2:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured libtsan2:amd64 12.2.0-14
2024-10-17 01:17:40 status installed libtsan2:amd64 12.2.0-14
2024-10-17 01:17:40 configure libbinutils:amd64 2.40-2 <none>
2024-10-17 01:17:40 status unpacked libbinutils:amd64 2.40-2
2024-10-17 01:17:40 status half-configured libbinutils:amd64 2.40-2
2024-10-17 01:17:40 status installed libbinutils:amd64 2.40-2
2024-10-17 01:17:40 configure libisl23:amd64 0.25-1.1 <none>
2024-10-17 01:17:40 status unpacked libisl23:amd64 0.25-1.1
2024-10-17 01:17:40 status half-configured libisl23:amd64 0.25-1.1
2024-10-17 01:17:40 status installed libisl23:amd64 0.25-1.1
2024-10-17 01:17:40 configure libc-dev-bin:amd64 2.36-9+deb12u8 <none>
2024-10-17 01:17:40 status unpacked libc-dev-bin:amd64 2.36-9+deb12u8
2024-10-17 01:17:40 status half-configured libc-dev-bin:amd64 2.36-9+deb12u8
2024-10-17 01:17:40 status installed libc-dev-bin:amd64 2.36-9+deb12u8
2024-10-17 01:17:40 configure openssl:amd64 3.0.14-1~deb12u2 <none>
2024-10-17 01:17:40 status unpacked openssl:amd64 3.0.14-1~deb12u2
2024-10-17 01:17:40 status half-configured openssl:amd64 3.0.14-1~deb12u2
2024-10-17 01:17:40 status installed openssl:amd64 3.0.14-1~deb12u2
2024-10-17 01:17:40 configure libcc1-0:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked libcc1-0:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured libcc1-0:amd64 12.2.0-14
2024-10-17 01:17:40 status installed libcc1-0:amd64 12.2.0-14
2024-10-17 01:17:40 configure liblsan0:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked liblsan0:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured liblsan0:amd64 12.2.0-14
2024-10-17 01:17:40 status installed liblsan0:amd64 12.2.0-14
2024-10-17 01:17:40 configure libitm1:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked libitm1:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured libitm1:amd64 12.2.0-14
2024-10-17 01:17:40 status installed libitm1:amd64 12.2.0-14
2024-10-17 01:17:40 configure libgdbm6:amd64 1.23-3 <none>
2024-10-17 01:17:40 status unpacked libgdbm6:amd64 1.23-3
2024-10-17 01:17:40 status half-configured libgdbm6:amd64 1.23-3
2024-10-17 01:17:40 status installed libgdbm6:amd64 1.23-3
2024-10-17 01:17:40 configure libctf0:amd64 2.40-2 <none>
2024-10-17 01:17:40 status unpacked libctf0:amd64 2.40-2
2024-10-17 01:17:40 status half-configured libctf0:amd64 2.40-2
2024-10-17 01:17:40 status installed libctf0:amd64 2.40-2
2024-10-17 01:17:40 configure cpp-12:amd64 12.2.0-14 <none>
2024-10-17 01:17:40 status unpacked cpp-12:amd64 12.2.0-14
2024-10-17 01:17:40 status half-configured cpp-12:amd64 12.2.0-14
2024-10-17 01:17:40 status installed cpp-12:amd64 12.2.0-14
2024-10-17 01:17:40 configure libldap-2.5-0:amd64 2.5.13+dfsg-5 <none>
2024-10-17 01:17:40 status unpacked libldap-2.5-0:amd64 2.5.13+dfsg-5
2024-10-17 01:17:40 status half-configured libldap-2.5-0:amd64 2.5.13+dfsg-5
2024-10-17 01:17:40 status installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2024-10-17 01:17:40 configure pkgconf:amd64 1.8.1-1 <none>
2024-10-17 01:17:40 status unpacked pkgconf:amd64 1.8.1-1
2024-10-17 01:17:40 status half-configured pkgconf:amd64 1.8.1-1
2024-10-17 01:17:40 status installed pkgconf:amd64 1.8.1-1
2024-10-17 01:17:40 configure ca-certificates:all 20230311 <none>
2024-10-17 01:17:40 status unpacked ca-certificates:all 20230311
2024-10-17 01:17:40 status half-configured ca-certificates:all 20230311
2024-10-17 01:17:41 status installed ca-certificates:all 20230311
2024-10-17 01:17:41 status triggers-pending ca-certificates:all 20230311
2024-10-17 01:17:41 configure libgprofng0:amd64 2.40-2 <none>
2024-10-17 01:17:41 status unpacked libgprofng0:amd64 2.40-2
2024-10-17 01:17:41 status half-configured libgprofng0:amd64 2.40-2
2024-10-17 01:17:41 status installed libgprofng0:amd64 2.40-2
2024-10-17 01:17:41 configure libgcc-12-dev:amd64 12.2.0-14 <none>
2024-10-17 01:17:41 status unpacked libgcc-12-dev:amd64 12.2.0-14
2024-10-17 01:17:41 status half-configured libgcc-12-dev:amd64 12.2.0-14
2024-10-17 01:17:41 status installed libgcc-12-dev:amd64 12.2.0-14
2024-10-17 01:17:41 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u2 <none>
2024-10-17 01:17:41 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:41 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:41 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-10-17 01:17:41 configure pkg-config:amd64 1.8.1-1 <none>
2024-10-17 01:17:41 status unpacked pkg-config:amd64 1.8.1-1
2024-10-17 01:17:41 status half-configured pkg-config:amd64 1.8.1-1
2024-10-17 01:17:41 status installed pkg-config:amd64 1.8.1-1
2024-10-17 01:17:41 configure libgdbm-compat4:amd64 1.23-3 <none>
2024-10-17 01:17:41 status unpacked libgdbm-compat4:amd64 1.23-3
2024-10-17 01:17:41 status half-configured libgdbm-compat4:amd64 1.23-3
2024-10-17 01:17:41 status installed libgdbm-compat4:amd64 1.23-3
2024-10-17 01:17:41 configure cpp:amd64 4:12.2.0-3 <none>
2024-10-17 01:17:41 status unpacked cpp:amd64 4:12.2.0-3
2024-10-17 01:17:41 status half-configured cpp:amd64 4:12.2.0-3
2024-10-17 01:17:41 status installed cpp:amd64 4:12.2.0-3
2024-10-17 01:17:41 configure libcurl4:amd64 7.88.1-10+deb12u7 <none>
2024-10-17 01:17:41 status unpacked libcurl4:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 status half-configured libcurl4:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 status installed libcurl4:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 configure curl:amd64 7.88.1-10+deb12u7 <none>
2024-10-17 01:17:41 status unpacked curl:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 status half-configured curl:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 status installed curl:amd64 7.88.1-10+deb12u7
2024-10-17 01:17:41 configure libperl5.36:amd64 5.36.0-7+deb12u1 <none>
2024-10-17 01:17:41 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 status half-configured libperl5.36:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 status installed libperl5.36:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 configure binutils-x86-64-linux-gnu:amd64 2.40-2 <none>
2024-10-17 01:17:41 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2024-10-17 01:17:41 status half-configured binutils-x86-64-linux-gnu:amd64 2.40-2
2024-10-17 01:17:41 status installed binutils-x86-64-linux-gnu:amd64 2.40-2
2024-10-17 01:17:41 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2024-10-17 01:17:41 status unpacked libtirpc3:amd64 1.3.3+ds-1
2024-10-17 01:17:41 status half-configured libtirpc3:amd64 1.3.3+ds-1
2024-10-17 01:17:41 status installed libtirpc3:amd64 1.3.3+ds-1
2024-10-17 01:17:41 configure binutils:amd64 2.40-2 <none>
2024-10-17 01:17:41 status unpacked binutils:amd64 2.40-2
2024-10-17 01:17:41 status half-configured binutils:amd64 2.40-2
2024-10-17 01:17:41 status installed binutils:amd64 2.40-2
2024-10-17 01:17:41 configure perl:amd64 5.36.0-7+deb12u1 <none>
2024-10-17 01:17:41 status unpacked perl:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 status half-configured perl:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 status installed perl:amd64 5.36.0-7+deb12u1
2024-10-17 01:17:41 configure libtirpc-dev:amd64 1.3.3+ds-1 <none>
2024-10-17 01:17:41 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2024-10-17 01:17:41 status half-configured libtirpc-dev:amd64 1.3.3+ds-1
2024-10-17 01:17:41 status installed libtirpc-dev:amd64 1.3.3+ds-1
2024-10-17 01:17:41 configure gcc-12:amd64 12.2.0-14 <none>
2024-10-17 01:17:41 status unpacked gcc-12:amd64 12.2.0-14
2024-10-17 01:17:41 status half-configured gcc-12:amd64 12.2.0-14
2024-10-17 01:17:41 status installed gcc-12:amd64 12.2.0-14
2024-10-17 01:17:41 configure libdpkg-perl:all 1.21.22 <none>
2024-10-17 01:17:41 status unpacked libdpkg-perl:all 1.21.22
2024-10-17 01:17:41 status half-configured libdpkg-perl:all 1.21.22
2024-10-17 01:17:41 status installed libdpkg-perl:all 1.21.22
2024-10-17 01:17:41 configure autoconf:all 2.71-3 <none>
2024-10-17 01:17:41 status unpacked autoconf:all 2.71-3
2024-10-17 01:17:41 status half-configured autoconf:all 2.71-3
2024-10-17 01:17:41 status installed autoconf:all 2.71-3
2024-10-17 01:17:41 configure libnsl2:amd64 1.3.0-2 <none>
2024-10-17 01:17:41 status unpacked libnsl2:amd64 1.3.0-2
2024-10-17 01:17:42 status half-configured libnsl2:amd64 1.3.0-2
2024-10-17 01:17:42 status installed libnsl2:amd64 1.3.0-2
2024-10-17 01:17:42 configure gcc:amd64 4:12.2.0-3 <none>
2024-10-17 01:17:42 status unpacked gcc:amd64 4:12.2.0-3
2024-10-17 01:17:42 status half-configured gcc:amd64 4:12.2.0-3
2024-10-17 01:17:42 status installed gcc:amd64 4:12.2.0-3
2024-10-17 01:17:42 configure dpkg-dev:all 1.21.22 <none>
2024-10-17 01:17:42 status unpacked dpkg-dev:all 1.21.22
2024-10-17 01:17:42 status half-configured dpkg-dev:all 1.21.22
2024-10-17 01:17:42 status installed dpkg-dev:all 1.21.22
2024-10-17 01:17:42 configure libnsl-dev:amd64 1.3.0-2 <none>
2024-10-17 01:17:42 status unpacked libnsl-dev:amd64 1.3.0-2
2024-10-17 01:17:42 status half-configured libnsl-dev:amd64 1.3.0-2
2024-10-17 01:17:42 status installed libnsl-dev:amd64 1.3.0-2
2024-10-17 01:17:42 configure libc6-dev:amd64 2.36-9+deb12u8 <none>
2024-10-17 01:17:42 status unpacked libc6-dev:amd64 2.36-9+deb12u8
2024-10-17 01:17:42 status half-configured libc6-dev:amd64 2.36-9+deb12u8
2024-10-17 01:17:42 status installed libc6-dev:amd64 2.36-9+deb12u8
2024-10-17 01:17:42 configure libstdc++-12-dev:amd64 12.2.0-14 <none>
2024-10-17 01:17:42 status unpacked libstdc++-12-dev:amd64 12.2.0-14
2024-10-17 01:17:42 status half-configured libstdc++-12-dev:amd64 12.2.0-14
2024-10-17 01:17:42 status installed libstdc++-12-dev:amd64 12.2.0-14
2024-10-17 01:17:42 configure g++-12:amd64 12.2.0-14 <none>
2024-10-17 01:17:42 status unpacked g++-12:amd64 12.2.0-14
2024-10-17 01:17:42 status half-configured g++-12:amd64 12.2.0-14
2024-10-17 01:17:42 status installed g++-12:amd64 12.2.0-14
2024-10-17 01:17:42 configure g++:amd64 4:12.2.0-3 <none>
2024-10-17 01:17:42 status unpacked g++:amd64 4:12.2.0-3
2024-10-17 01:17:42 status half-configured g++:amd64 4:12.2.0-3
2024-10-17 01:17:42 status installed g++:amd64 4:12.2.0-3
2024-10-17 01:17:42 trigproc libc-bin:amd64 2.36-9+deb12u8 <none>
2024-10-17 01:17:42 status half-configured libc-bin:amd64 2.36-9+deb12u8
2024-10-17 01:17:42 status installed libc-bin:amd64 2.36-9+deb12u8
2024-10-17 01:17:42 trigproc ca-certificates:all 20230311 <none>
2024-10-17 01:17:42 status half-configured ca-certificates:all 20230311
2024-10-17 01:17:42 status installed ca-certificates:all 20230311
2024-10-17 03:18:35 startup archives unpack
2024-10-17 03:18:35 install readline-common:all <none> 8.2-1.3
2024-10-17 03:18:35 status half-installed readline-common:all 8.2-1.3
2024-10-17 03:18:35 status unpacked readline-common:all 8.2-1.3
2024-10-17 03:18:35 install libassuan0:amd64 <none> 2.5.5-5
2024-10-17 03:18:35 status triggers-pending libc-bin:amd64 2.36-9+deb12u8
2024-10-17 03:18:35 status half-installed libassuan0:amd64 2.5.5-5
2024-10-17 03:18:35 status unpacked libassuan0:amd64 2.5.5-5
2024-10-17 03:18:36 install libreadline8:amd64 <none> 8.2-1.3
2024-10-17 03:18:36 status half-installed libreadline8:amd64 8.2-1.3
2024-10-17 03:18:36 status unpacked libreadline8:amd64 8.2-1.3
2024-10-17 03:18:36 install gpgconf:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:36 install libksba8:amd64 <none> 1.6.3-2
2024-10-17 03:18:36 status half-installed libksba8:amd64 1.6.3-2
2024-10-17 03:18:36 status unpacked libksba8:amd64 1.6.3-2
2024-10-17 03:18:36 install libnpth0:amd64 <none> 1.6-3
2024-10-17 03:18:36 status half-installed libnpth0:amd64 1.6-3
2024-10-17 03:18:36 status unpacked libnpth0:amd64 1.6-3
2024-10-17 03:18:36 install dirmngr:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:36 install gnupg-l10n:all <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:36 install gnupg-utils:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:36 install libsqlite3-0:amd64 <none> 3.40.1-2
2024-10-17 03:18:36 status half-installed libsqlite3-0:amd64 3.40.1-2
2024-10-17 03:18:36 status unpacked libsqlite3-0:amd64 3.40.1-2
2024-10-17 03:18:36 install gpg:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpg:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpg:amd64 2.2.40-1.1
2024-10-17 03:18:36 install libncursesw6:amd64 <none> 6.4-4
2024-10-17 03:18:36 status half-installed libncursesw6:amd64 6.4-4
2024-10-17 03:18:36 status unpacked libncursesw6:amd64 6.4-4
2024-10-17 03:18:36 install pinentry-curses:amd64 <none> 1.2.1-1
2024-10-17 03:18:36 status half-installed pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:36 status unpacked pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:36 install gpg-agent:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:36 install gpg-wks-client:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:36 install gpg-wks-server:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:36 install gpgsm:amd64 <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:36 install gnupg:all <none> 2.2.40-1.1
2024-10-17 03:18:36 status half-installed gnupg:all 2.2.40-1.1
2024-10-17 03:18:36 status unpacked gnupg:all 2.2.40-1.1
2024-10-17 03:18:36 startup packages configure
2024-10-17 03:18:36 configure libksba8:amd64 1.6.3-2 <none>
2024-10-17 03:18:36 status unpacked libksba8:amd64 1.6.3-2
2024-10-17 03:18:36 status half-configured libksba8:amd64 1.6.3-2
2024-10-17 03:18:36 status installed libksba8:amd64 1.6.3-2
2024-10-17 03:18:36 configure libsqlite3-0:amd64 3.40.1-2 <none>
2024-10-17 03:18:36 status unpacked libsqlite3-0:amd64 3.40.1-2
2024-10-17 03:18:36 status half-configured libsqlite3-0:amd64 3.40.1-2
2024-10-17 03:18:36 status installed libsqlite3-0:amd64 3.40.1-2
2024-10-17 03:18:36 configure libnpth0:amd64 1.6-3 <none>
2024-10-17 03:18:36 status unpacked libnpth0:amd64 1.6-3
2024-10-17 03:18:36 status half-configured libnpth0:amd64 1.6-3
2024-10-17 03:18:37 status installed libnpth0:amd64 1.6-3
2024-10-17 03:18:37 configure libassuan0:amd64 2.5.5-5 <none>
2024-10-17 03:18:37 status unpacked libassuan0:amd64 2.5.5-5
2024-10-17 03:18:37 status half-configured libassuan0:amd64 2.5.5-5
2024-10-17 03:18:37 status installed libassuan0:amd64 2.5.5-5
2024-10-17 03:18:37 configure gnupg-l10n:all 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:37 status installed gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:37 configure libncursesw6:amd64 6.4-4 <none>
2024-10-17 03:18:37 status unpacked libncursesw6:amd64 6.4-4
2024-10-17 03:18:37 status half-configured libncursesw6:amd64 6.4-4
2024-10-17 03:18:37 status installed libncursesw6:amd64 6.4-4
2024-10-17 03:18:37 configure readline-common:all 8.2-1.3 <none>
2024-10-17 03:18:37 status unpacked readline-common:all 8.2-1.3
2024-10-17 03:18:37 status half-configured readline-common:all 8.2-1.3
2024-10-17 03:18:37 status installed readline-common:all 8.2-1.3
2024-10-17 03:18:37 configure pinentry-curses:amd64 1.2.1-1 <none>
2024-10-17 03:18:37 status unpacked pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:37 status half-configured pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:37 status installed pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:37 configure libreadline8:amd64 8.2-1.3 <none>
2024-10-17 03:18:37 status unpacked libreadline8:amd64 8.2-1.3
2024-10-17 03:18:37 status half-configured libreadline8:amd64 8.2-1.3
2024-10-17 03:18:37 status installed libreadline8:amd64 8.2-1.3
2024-10-17 03:18:37 configure gpgconf:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gpg:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpg:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpg:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpg:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gnupg-utils:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gpg-agent:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gpgsm:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure dirmngr:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gpg-wks-server:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gpg-wks-client:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:37 status installed gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:37 configure gnupg:all 2.2.40-1.1 <none>
2024-10-17 03:18:37 status unpacked gnupg:all 2.2.40-1.1
2024-10-17 03:18:37 status half-configured gnupg:all 2.2.40-1.1
2024-10-17 03:18:37 status installed gnupg:all 2.2.40-1.1
2024-10-17 03:18:37 trigproc libc-bin:amd64 2.36-9+deb12u8 <none>
2024-10-17 03:18:37 status half-configured libc-bin:amd64 2.36-9+deb12u8
2024-10-17 03:18:37 status installed libc-bin:amd64 2.36-9+deb12u8
2024-10-17 03:18:40 startup packages remove
2024-10-17 03:18:40 status installed gnupg:all 2.2.40-1.1
2024-10-17 03:18:40 remove gnupg:all 2.2.40-1.1 <none>
2024-10-17 03:18:40 status half-configured gnupg:all 2.2.40-1.1
2024-10-17 03:18:40 status half-installed gnupg:all 2.2.40-1.1
2024-10-17 03:18:40 status config-files gnupg:all 2.2.40-1.1
2024-10-17 03:18:40 status not-installed gnupg:all <none>
2024-10-17 03:18:40 status installed gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:40 remove gpg-wks-client:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:40 status half-configured gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:40 status half-installed gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:40 status config-files gpg-wks-client:amd64 2.2.40-1.1
2024-10-17 03:18:40 status not-installed gpg-wks-client:amd64 <none>
2024-10-17 03:18:40 status installed dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:40 remove dirmngr:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:40 status half-configured dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:40 status half-installed dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:40 status config-files dirmngr:amd64 2.2.40-1.1
2024-10-17 03:18:40 status installed gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:40 remove gnupg-l10n:all 2.2.40-1.1 <none>
2024-10-17 03:18:40 status half-configured gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:40 status half-installed gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:40 status config-files gnupg-l10n:all 2.2.40-1.1
2024-10-17 03:18:40 status not-installed gnupg-l10n:all <none>
2024-10-17 03:18:40 status installed gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:40 remove gnupg-utils:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:40 status half-configured gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:40 status half-installed gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:40 status config-files gnupg-utils:amd64 2.2.40-1.1
2024-10-17 03:18:41 status not-installed gnupg-utils:amd64 <none>
2024-10-17 03:18:41 status installed gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:41 remove gpg-wks-server:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:41 status half-configured gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:41 status half-installed gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:41 status config-files gpg-wks-server:amd64 2.2.40-1.1
2024-10-17 03:18:41 status not-installed gpg-wks-server:amd64 <none>
2024-10-17 03:18:41 status installed gpg:amd64 2.2.40-1.1
2024-10-17 03:18:41 remove gpg:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:41 status half-configured gpg:amd64 2.2.40-1.1
2024-10-17 03:18:41 status half-installed gpg:amd64 2.2.40-1.1
2024-10-17 03:18:41 status config-files gpg:amd64 2.2.40-1.1
2024-10-17 03:18:41 status not-installed gpg:amd64 <none>
2024-10-17 03:18:41 status installed gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:41 remove gpg-agent:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:41 status half-configured gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:41 status half-installed gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:41 status config-files gpg-agent:amd64 2.2.40-1.1
2024-10-17 03:18:41 status installed gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:41 remove gpgsm:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:41 status half-configured gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:41 status half-installed gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:41 status config-files gpgsm:amd64 2.2.40-1.1
2024-10-17 03:18:41 status not-installed gpgsm:amd64 <none>
2024-10-17 03:18:41 status installed gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:41 remove gpgconf:amd64 2.2.40-1.1 <none>
2024-10-17 03:18:41 status half-configured gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:41 status half-installed gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:41 status config-files gpgconf:amd64 2.2.40-1.1
2024-10-17 03:18:41 status not-installed gpgconf:amd64 <none>
2024-10-17 03:18:41 status installed pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:41 remove pinentry-curses:amd64 1.2.1-1 <none>
2024-10-17 03:18:41 status half-configured pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:41 status half-installed pinentry-curses:amd64 1.2.1-1
2024-10-17 03:18:41 status config-files pinentry-curses:amd64 1.2.1-1
